,data_pregao,cod_acao,nome_emp,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,qtd_negocios,vol_financeiro,perc_fechamento,perc_max
114801,2022-08-18,P1GR34,THE PROGRESS,333.0,333.0,333.0,333.0,10,399600,0.0,-0.0
114804,2022-08-18,P2AT34,UIPATH INC,12.53,12.53,12.53,12.53,39520,49527330,0.0,-0.0
114812,2022-08-18,PEAB3,PAR AL BAHIA,51.21,51.21,51.21,51.21,100,512100,0.0,-0.0
114824,2022-08-18,PLAS3,PLASCAR PART,8.5,8.5,8.5,8.5,100,85000,0.0,-0.0
114828,2022-08-18,POMO3,MARCOPOLO,2.2,2.21,2.18,2.2,92500,20288300,0.0,1.3574660633484115
114868,2022-08-18,RSID3,ROSSI RESID,3.8,3.8,3.54,3.8,129100,47408800,0.0,6.842105263157894
114940,2022-08-18,T2ER34,TERADYNE INC,29.28,29.28,29.28,29.28,30,87840,0.0,-0.0
114967,2022-08-18,TRPL3,TRAN PAULIST,30.38,30.38,30.38,30.38,300,907000,0.0,-0.0
114979,2022-08-18,U1NM34,UNUM GROUP,204.21,204.21,204.21,204.21,210,4288410,0.0,-0.0
115000,2022-08-18,V2MW34,VMWARE INC,53.0,53.0,53.0,53.0,10,63600,0.0,-0.0
115024,2022-08-18,W1MG34,WARNER MUSIC,37.61,37.61,37.61,37.61,10,71450,0.0,-0.0
115025,2022-08-18,W1RK34,WESTROCK CO,220.0,220.0,220.0,220.0,6160,135564000,0.0,-0.0
115026,2022-08-18,W2OL34,WOLFSPEED IN,38.78,38.78,38.78,38.78,10,54290,0.0,-0.0
115033,2022-08-18,WHRL4,WHIRLPOOL,5.1,5.23,5.1,5.1,8500,4388300,0.0,2.485659655831751
124514,2022-08-19,A1NE34,ARISTA NETWO,167.79,167.79,167.79,167.79,10,167790,0.0,-0.0
124515,2022-08-19,A1RG34,ARGENX SE,79.84,79.84,79.84,79.84,40,319360,0.0,-0.0
124522,2022-08-19,A2LC34,ALCON INC,35.48,35.48,35.48,35.48,13190,46819400,0.0,-0.0
124525,2022-08-19,A2RE34,ARES MANAGEM,38.48,38.48,38.48,38.48,50,219330,0.0,-0.0
124526,2022-08-19,A2RW34,ARROW ELECTR,38.95,38.95,38.95,38.95,150,584250,0.0,-0.0
124554,2022-08-19,AMGN34,AMGEN,46.28,46.28,46.28,46.28,10,74040,0.0,-0.0
124575,2022-08-19,B1AX34,BAXTER INTER,157.92,157.92,157.92,157.92,10,157920,0.0,-0.0
124588,2022-08-19,B2UR34,BURLINGTONST,28.14,28.14,28.14,28.14,30,98490,0.0,-0.0
124595,2022-08-19,BALM4,BAUMER,11.89,11.89,11.89,11.89,100,118900,0.0,-0.0
124616,2022-08-19,BEMV39,MSCIEMMRKMI,48.37,48.37,48.37,48.37,10000,48370000,0.0,-0.0
124622,2022-08-19,BEWP39,MSCI SPAIN,39.76,39.76,39.76,39.76,10,39760,0.0,-0.0
124623,2022-08-19,BEWQ39,MSCI FRANCE,40.53,40.53,40.53,40.53,10,56740,0.0,-0.0
124624,2022-08-19,BEWT39,MSCI TAIWAN,45.21,45.21,45.21,45.21,10,67810,0.0,-0.0
124627,2022-08-19,BEWY39,MSCISOUTHKOR,38.16,38.16,38.16,38.16,10,64870,0.0,-0.0
124628,2022-08-19,BEWZ39,MSCI BRAZIL,53.72,53.72,53.72,53.72,40,230990,0.0,-0.0
124631,2022-08-19,BGIP4,BANESE,19.02,19.02,19.02,19.02,100,190200,0.0,-0.0
124636,2022-08-19,BIBB39,ICE BIOTECH,44.03,44.03,44.03,44.03,3000,13209000,0.0,-0.0
124637,2022-08-19,BIDU34,BAIDU INC,667.64,667.64,667.64,667.64,40,3137900,0.0,-0.0
124641,2022-08-19,BIGF39,GLOBAL INFRA,64.05,64.05,64.05,64.05,3000,19215000,0.0,-0.0
124649,2022-08-19,BIWM39,RUSSELL 2000,51.21,51.21,51.21,51.21,190,998590,0.0,-0.0
124663,2022-08-19,BMEB3,MERC BRASIL,11.21,11.22,11.21,11.21,400,448500,0.0,0.08912655971479166
124666,2022-08-19,BMIN3,MERC INVEST,19.0,19.0,19.0,19.0,100,190000,0.0,-0.0
124684,2022-08-19,BQTC39,FT NASD100TC,44.9,44.9,44.9,44.9,60,300830,0.0,-0.0
124690,2022-08-19,BRGE3,ALFA CONSORC,6.39,6.39,6.39,6.39,100,63900,0.0,-0.0
124693,2022-08-19,BRIV4,ALFA INVEST,6.61,6.95,6.61,6.61,800,532200,0.0,4.8920863309352525
124701,2022-08-19,BSHY39,BKR 1 3 YRTR,53.4,53.4,53.4,53.4,10,53400,0.0,-0.0
124708,2022-08-19,BTLT39,BKR 20YR TRS,39.23,39.23,39.23,39.23,10,43150,0.0,-0.0
124713,2022-08-19,C1BS34,PARAMOUNT GL,133.99,133.99,133.99,133.99,50,750340,0.0,-0.0
124737,2022-08-19,CEEB3,COELBA,39.0,39.0,39.0,39.0,600,2340000,0.0,-0.0
124739,2022-08-19,CGRA3,GRAZZIOTIN,33.76,33.76,33.76,33.76,100,337600,0.0,-0.0
124774,2022-08-19,CSRN3,COSERN,21.5,21.5,21.5,21.5,100,215000,0.0,-0.0
124775,2022-08-19,CSRN5,COSERN,20.2,20.2,20.2,20.2,200,404000,0.0,-0.0
124776,2022-08-19,CSRN6,COSERN,22.0,22.0,21.2,22.0,300,652000,0.0,3.6363636363636376
124808,2022-08-19,DLTR34,DOLLAR TREE,431.72,431.72,431.72,431.72,70,3022040,0.0,-0.0
124813,2022-08-19,DTCY3,DTCOM-DIRECT,6.35,6.35,6.35,6.35,100,63500,0.0,-0.0
124817,2022-08-19,E1DI34,CONSOLIDATED,261.82,261.82,261.82,261.82,40,1047280,0.0,-0.0
124822,2022-08-19,E1QR34,EQUITY RESID,203.83,203.83,203.83,203.83,20,448420,0.0,-0.0
124835,2022-08-19,EKTR4,ELEKTRO,30.99,30.99,30.5,30.99,6300,19479600,0.0,1.5811552113584981
124863,2022-08-19,F1NI34,FIDELITY NAT,32.27,32.27,32.27,32.27,12570,40569840,0.0,-0.0
124884,2022-08-19,G1WW34,WW GRAINGER,75.16,75.16,75.16,75.16,4680,35182390,0.0,-0.0
124889,2022-08-19,GETT3,GETNET BR,2.26,2.28,2.25,2.26,17000,3859900,0.0,1.3157894736842035
124896,2022-08-19,GILD34,GILEAD,169.22,169.22,169.22,169.22,10,169220,0.0,-0.0
124904,2022-08-19,GPAR3,CELGPAR,34.02,34.02,34.02,34.02,100,340200,0.0,-0.0
124906,2022-08-19,GPRO34,GOPRO,33.93,33.93,33.93,33.93,10,33930,0.0,-0.0
124909,2022-08-19,GSHP3,GENERALSHOPP,24.7,24.7,24.7,24.7,200,494000,0.0,-0.0
124914,2022-08-19,H1RB34,HER BLOCK IN,249.0,249.0,249.0,249.0,520,12948000,0.0,-0.0
124919,2022-08-19,HAGA3,HAGA S/A,2.88,2.88,2.77,2.88,5300,1520700,0.0,3.819444444444442
124920,2022-08-19,HAGA4,HAGA S/A,1.26,1.26,1.25,1.26,7600,951800,0.0,0.7936507936507908
124933,2022-08-19,I2RS34,INGERSOLL RD,44.37,44.37,44.37,44.37,20,110920,0.0,-0.0
124944,2022-08-19,ITSA4,ITAUSA,9.4,9.42,9.28,9.4,25191500,-2147483648,0.0,1.4861995753715607
124958,2022-08-19,K1SS34,KOHLS CORP,156.3,156.3,156.3,156.3,60,937800,0.0,-0.0
124963,2022-08-19,KLBN4,KLABIN S/A,4.13,4.18,4.11,4.13,1155800,478434100,0.0,1.6746411483253398
124966,2022-08-19,KMIC34,KINDER MORGA,97.5,97.5,97.5,97.5,30,331500,0.0,-0.0
124969,2022-08-19,L1DO34,LEIDOS HOLDI,52.55,52.55,52.55,52.55,30,157650,0.0,-0.0
124976,2022-08-19,L1YV34,LIVE NATION,97.5,97.5,97.5,97.5,10,126750,0.0,-0.0
124997,2022-08-19,M1SC34,MSCI INC,621.29,621.29,621.29,621.29,200,12425800,0.0,-0.0
125003,2022-08-19,M2RV34,MARVELL TEC,27.36,27.36,27.36,27.36,30,82080,0.0,-0.0
125025,2022-08-19,MODL3,MODALMAIS,3.18,3.28,3.11,3.18,7300,2302300,0.0,5.182926829268286
125037,2022-08-19,MTIG4,METAL IGUACU,29.0,29.0,28.99,29.0,300,869900,0.0,0.034482758620690834
125045,2022-08-19,N1LS34,NIELSEN HOLD,143.47,143.47,143.47,143.47,240,3443280,0.0,-0.0
125052,2022-08-19,NEXP3,NEXPE,0.55,0.56,0.53,0.55,256300,13973500,0.0,5.35714285714286
125064,2022-08-19,O1MC34,OMNICOM GROU,187.01,187.01,187.01,187.01,10,187010,0.0,-0.0
125076,2022-08-19,P1EA34,HEALTHPEAK P,145.03,145.03,145.03,145.03,20,290060,0.0,-0.0
125086,2022-08-19,PATI3,PANATLANTICA,58.5,58.5,58.5,58.5,100,585000,0.0,-0.0
125091,2022-08-19,PEPB34,PEPSICO INC,62.22,62.64,62.0,62.22,7270,45256400,0.0,1.0217113665389577
125143,2022-08-19,ROST34,ROSS STORES,238.42,238.42,238.42,238.42,70,1835830,0.0,-0.0
125144,2022-08-19,RPAD5,ALFA HOLDING,7.41,7.41,7.41,7.41,100,74100,0.0,-0.0
125154,2022-08-19,S1KM34,SK TELECOM C,27.51,27.51,27.51,27.51,10,30260,0.0,-0.0
125160,2022-08-19,S1YY34,SYSCO CORP,223.45,223.45,223.45,223.45,10,245790,0.0,-0.0
125161,2022-08-19,S2CH34,SOCIEDQM CHI,77.2,77.2,77.2,77.2,1320,10190400,0.0,-0.0
125166,2022-08-19,S2NW34,SNOWFLAKE,20.8,20.8,20.8,20.8,350,728000,0.0,-0.0
125175,2022-08-19,SAPP34,SAP SE,478.0,478.0,478.0,478.0,30,1434000,0.0,-0.0
125196,2022-08-19,SNSY3,SANSUY,7.05,7.05,7.05,7.05,600,423000,0.0,-0.0
125210,2022-08-19,T1AL34,TAL EDUCATIO,2.29,2.31,2.27,2.29,23770,5455820,0.0,1.7316017316017285
125217,2022-08-19,T1SC34,TRACTOR SUPP,524.7,524.7,524.7,524.7,800,42028470,0.0,-0.0
125218,2022-08-19,T1SS34,TENARIS SA,67.83,67.83,67.83,67.83,10,81390,0.0,-0.0
125223,2022-08-19,T2ER34,TERADYNE INC,27.72,27.72,27.72,27.72,40,121960,0.0,-0.0
125249,2022-08-19,TRAD3,TC,4.64,4.74,4.5,4.64,454500,209332000,0.0,5.063291139240511
125257,2022-08-19,TWTR34,TWITTER,113.19,114.35,112.31,113.19,1280,14641180,0.0,1.783996501967633
125262,2022-08-19,U1NM34,UNUM GROUP,204.62,204.62,204.62,204.62,210,4297020,0.0,-0.0
125277,2022-08-19,USSX34,US STEEL,120.7,120.7,120.7,120.7,1050,12673500,0.0,-0.0
125282,2022-08-19,V2MW34,VMWARE INC,52.14,52.14,52.14,52.14,10,88630,0.0,-0.0
125289,2022-08-19,VITT3,VITTIA,10.56,10.6,10.31,10.56,126500,131568500,0.0,2.7358490566037674
125294,2022-08-19,VLOE34,VALERO ENER,308.05,308.05,308.05,308.05,10,308050,0.0,-0.0
125300,2022-08-19,W1DA34,WORKDAY INC,217.55,217.55,217.55,217.55,2010,43792810,0.0,-0.0
125305,2022-08-19,W2OL34,WOLFSPEED IN,37.84,37.84,37.84,37.84,10,52970,0.0,-0.0
125311,2022-08-19,WHRL3,WHIRLPOOL,5.05,5.05,5.05,5.05,100,50500,0.0,-0.0
136386,2022-08-22,A1PA34,APA CORP,179.74,179.74,179.74,179.74,10,179740,0.0,-0.0
136387,2022-08-22,A1RE34,ALEXANDRIA R,208.41,208.41,208.41,208.41,450,9378450,0.0,-0.0
136389,2022-08-22,A1SN34,ASCENDIS PHA,34.56,34.56,34.56,34.56,20,100220,0.0,-0.0
136397,2022-08-22,A2RE34,ARES MANAGEM,38.33,38.33,38.33,38.33,490,1897330,0.0,-0.0
136407,2022-08-22,AERI3,AERIS,2.47,2.55,2.4,2.47,3454900,854335900,0.0,5.882352941176472
136436,2022-08-22,AURE3,AUREN,14.12,14.33,14.02,14.12,1703300,-2147483648,0.0,2.1632937892533177
136440,2022-08-22,AZEV4,AZEVEDO,2.45,2.49,2.37,2.45,140600,33971400,0.0,4.81927710843374
136441,2022-08-22,AZOI34,AUTOZONE INC,604.53,604.53,604.53,604.53,80,4836240,0.0,-0.0
136444,2022-08-22,B1AX34,BAXTER INTER,153.76,153.76,153.76,153.76,50,768800,0.0,-0.0
136446,2022-08-22,B1KR34,BAKER HUGHES,130.0,130.0,130.0,130.0,50,650000,0.0,-0.0
136449,2022-08-22,B1RF34,BROADRIDGE F,224.7,224.7,224.7,224.7,20,494340,0.0,-0.0
136454,2022-08-22,B2UR34,BURLINGTONST,26.7,26.7,26.7,26.7,330,881100,0.0,-0.0
136460,2022-08-22,BAER39,US AEROSPACE,27.0,27.0,27.0,27.0,740,2011500,0.0,-0.0
136486,2022-08-22,BEWA39,MSCIAUSTRALI,38.46,38.46,38.46,38.46,4480,17241610,0.0,-0.0
136489,2022-08-22,BEWJ39,MSCI JAPAN,35.64,35.64,35.64,35.64,20,71280,0.0,-0.0
136490,2022-08-22,BEWU39,MSCI UK,52.14,52.14,52.14,52.14,5420,28285950,0.0,-0.0
136491,2022-08-22,BEWW39,MSCI MEXICO,60.77,60.77,60.77,60.77,5040,30646310,0.0,-0.0
136496,2022-08-22,BFCG39,FT NAT GAS,67.3,67.3,67.3,67.3,400,2692000,0.0,-0.0
136512,2022-08-22,BIJH39,CORE MIDCAP,65.1,65.1,65.1,65.1,4890,31879470,0.0,-0.0
136514,2022-08-22,BILF39,LATIN AMER40,42.63,42.63,42.63,42.63,6580,28067590,0.0,-0.0
136520,2022-08-22,BIWF39,RUSSEL1000GR,50.79,50.79,50.79,50.79,58900,299183570,0.0,-0.0
136525,2022-08-22,BIYE39,BKR US ENER,73.83,73.83,73.83,73.83,900,6644700,0.0,-0.0
136537,2022-08-22,BLUT4,B TECH EQI,0.45,0.46,0.44,0.45,162500,7305400,0.0,4.34782608695653
136542,2022-08-22,BMKS3,BIC MONARK,284.0,284.0,280.58,284.0,40,1160980,0.0,1.2042253521126867
136563,2022-08-22,BRBI11,BR PARTNERS,15.12,15.29,14.68,15.12,74800,112994800,0.0,3.9895356442118945
136569,2022-08-22,BRKM6,BRASKEM,21.01,21.01,21.01,21.01,100,210100,0.0,-0.0
136580,2022-08-22,BSOX39,BKR SEMICOND,50.95,50.95,50.95,50.95,90,504400,0.0,-0.0
136582,2022-08-22,BURA39,GX URANIUM,33.57,33.96,33.21,33.57,2290,7710810,0.0,2.2084805653710293
136585,2022-08-22,BVLU39,MSCIUSVALUEF,49.5,49.5,49.5,49.5,1240,6162750,0.0,-0.0
136586,2022-08-22,C1AB34,CABLE ONE IN,33.51,33.51,33.51,33.51,1960,6567960,0.0,-0.0
136592,2022-08-22,C1GP34,COSTAR GROUP,3.7,3.7,3.7,3.7,30,11470,0.0,-0.0
136594,2022-08-22,C1MG34,CHIPOTLE MEX,422.64,422.64,422.64,422.64,10,464900,0.0,-0.0
136610,2022-08-22,CASN3,CASAN,12.81,12.81,12.81,12.81,100,128100,0.0,-0.0
136616,2022-08-22,CEBR5,CEB,11.9,12.0,11.9,11.9,800,957000,0.0,0.8333333333333304
136617,2022-08-22,CEBR6,CEB,11.8,12.01,11.61,11.8,24300,28318300,0.0,3.3305578684429626
136627,2022-08-22,CLSA3,CLEARSALE,5.06,5.15,4.91,5.06,1060400,535124200,0.0,4.660194174757281
136636,2022-08-22,COGN3,COGNA ON,2.56,2.58,2.52,2.56,18211400,-2147483648,0.0,2.3255813953488413
136638,2022-08-22,COPH34,COPHILLIPS,136.22,136.36,132.97,136.22,3760,50326940,0.0,2.486066295101208
136642,2022-08-22,CPLE5,COPEL,23.62,23.62,23.62,23.62,500,1181000,0.0,-0.0
136645,2022-08-22,CPRL34,CANAD PACIFI,105.04,105.04,105.04,105.04,10,105040,0.0,-0.0
136646,2022-08-22,CRDA34,CREDIT ACCEP,292.2,292.2,292.2,292.2,20,584400,0.0,-0.0
136651,2022-08-22,CRIV4,ALFA FINANC,4.92,4.92,4.92,4.92,100,49200,0.0,-0.0
136658,2022-08-22,CSMG3,COPASA,13.38,13.43,13.11,13.38,1573500,2096729800,0.0,2.3827252419955314
136661,2022-08-22,CSRN6,COSERN,25.07,25.07,25.07,25.07,200,501400,0.0,-0.0
136664,2022-08-22,CTNM4,COTEMINAS,2.69,2.75,2.68,2.69,4700,1276500,0.0,2.5454545454545396
136665,2022-08-22,CTSA3,SANTANENSE,1.55,1.59,1.54,1.55,28500,4449200,0.0,3.1446540880503138
136675,2022-08-22,D1EX34,DEXCOM INC,8.7,8.7,8.7,8.7,20,21750,0.0,-0.0
136676,2022-08-22,D1HI34,DR HORTON IN,375.74,375.74,375.74,375.74,20,976920,0.0,-0.0
136702,2022-08-22,E1IX34,EDISON INTER,183.46,183.46,183.46,183.46,50,917300,0.0,-0.0
136703,2022-08-22,E1OG34,EOG RESOURCE,305.0,305.0,305.0,305.0,20,732000,0.0,-0.0
136711,2022-08-22,E2TS34,ETSY INC,35.71,35.71,35.71,35.71,100,385660,0.0,-0.0
136719,2022-08-22,EKTR4,ELEKTRO,30.99,30.99,30.99,30.99,7500,23242500,0.0,-0.0
136739,2022-08-22,EUCA3,EUCATEX,12.01,12.6,12.0,12.01,9900,11985800,0.0,4.761904761904756
136754,2022-08-22,FIGE3,INVEST BEMGE,6.02,6.02,6.02,6.02,100,60200,0.0,-0.0
136790,2022-08-22,H1PE34,HEWLETT PACK,77.63,77.63,77.63,77.63,10,100910,0.0,-0.0
136791,2022-08-22,H1RB34,HER BLOCK IN,241.24,241.24,241.24,241.24,130,3136120,0.0,-0.0
136792,2022-08-22,H1RL34,HORMEL FOODS,260.26,260.26,260.26,260.26,20,702700,0.0,-0.0
136798,2022-08-22,HAGA3,HAGA S/A,2.95,2.95,2.95,2.95,100,29500,0.0,-0.0
136804,2022-08-22,HETA4,HERCULES,4.7,4.7,4.7,4.7,100,47000,0.0,-0.0
136807,2022-08-22,HSHY34,HERSHEY CO,237.36,237.36,237.36,237.36,100,2373600,0.0,-0.0
136811,2022-08-22,I1RM34,IRON MOUNTAI,279.83,279.83,279.83,279.83,20,559660,0.0,-0.0
136813,2022-08-22,I2NV34,INVITATIONHO,40.16,40.16,40.16,40.16,1800,7228800,0.0,-0.0
136835,2022-08-22,JOPA3,JOSAPAR,24.29,24.29,24.29,24.29,100,242900,0.0,-0.0
136839,2022-08-22,K1IM34,KIMCO REALTY,115.36,115.36,115.36,115.36,900,10382400,0.0,-0.0
136840,2022-08-22,K1LA34,KLA CORP,466.08,466.08,466.08,466.08,10,792330,0.0,-0.0
136850,2022-08-22,L1CA34,LABORATORY C,314.24,314.24,314.24,314.24,10,534200,0.0,-0.0
136851,2022-08-22,L1DO34,LEIDOS HOLDI,51.79,51.79,51.79,51.79,220,1180810,0.0,-0.0
136852,2022-08-22,L1FC34,CHINA LIFE I,18.28,18.3,18.28,18.28,110,212240,0.0,0.10928961748634114
136856,2022-08-22,L1YV34,LIVE NATION,94.7,94.7,94.7,94.7,10,132580,0.0,-0.0
136869,2022-08-22,M1CK34,MCKESSON COR,474.35,474.35,474.35,474.35,10,474350,0.0,-0.0
136887,2022-08-22,MEAL3,IMC S/A,1.96,1.97,1.91,1.96,748300,145120300,0.0,3.0456852791878153
136892,2022-08-22,METB34,METLIFE INC,342.02,342.02,342.02,342.02,30,1026060,0.0,-0.0
136917,2022-08-22,N1CL34,NORWEGIAN CR,64.81,64.81,64.81,64.81,50,343490,0.0,-0.0
136920,2022-08-22,N1LS34,NIELSEN HOLD,143.35,143.35,143.35,143.35,280,4013800,0.0,-0.0
136924,2022-08-22,N1XP34,NXP SEMICOND,446.12,446.12,446.12,446.12,500,22306000,0.0,-0.0
136954,2022-08-22,P1GR34,THE PROGRESS,325.3,325.3,325.3,325.3,10,455420,0.0,-0.0
136958,2022-08-22,P2IN34,PINTERESTINC,18.12,18.12,18.12,18.12,280,516420,0.0,-0.0
136967,2022-08-22,PEAB4,PAR AL BAHIA,72.51,72.51,72.51,72.51,200,1450200,0.0,-0.0
136995,2022-08-22,Q1RV34,QORVO INC,255.96,255.96,255.96,255.96,10,383940,0.0,-0.0
137011,2022-08-22,RAPT4,RANDON PART,10.52,10.59,10.35,10.52,1102800,1155400500,0.0,2.2662889518413665
137024,2022-08-22,RSUL4,RIOSULENSE,69.5,70.47,69.5,69.5,500,3493600,0.0,1.3764722576983135
137026,2022-08-22,S1BS34,SIBANYE STIL,23.65,23.84,23.59,23.65,50,120740,0.0,1.0486577181208045
137033,2022-08-22,S1PL34,SPLUNK INC,27.32,27.32,27.32,27.32,130,355160,0.0,-0.0
137037,2022-08-22,S1YY34,SYSCO CORP,218.02,218.02,218.02,218.02,50,1286310,0.0,-0.0
137041,2022-08-22,S2NA34,SNAP INC,9.44,9.44,9.44,9.44,650,616430,0.0,-0.0
137051,2022-08-22,SAPP34,SAP SE,454.87,454.87,454.87,454.87,10,454870,0.0,-0.0
137090,2022-08-22,T1EV34,TEVA PHARMAC,26.13,26.13,26.13,26.13,150,402400,0.0,-0.0
137091,2022-08-22,T1MU34,T-MOBILE US,372.78,372.78,372.78,372.78,10,521890,0.0,-0.0
137093,2022-08-22,T1SS34,TENARIS SA,66.1,66.1,66.1,66.1,100,661000,0.0,-0.0
137094,2022-08-22,T1TW34,TAKE-TWO INT,162.27,162.85,162.27,162.27,30,586140,0.0,0.35615597175313596
137097,2022-08-22,T2ER34,TERADYNE INC,26.54,26.54,26.54,26.54,460,1228800,0.0,-0.0
137114,2022-08-22,TJXC34,TJX COMPANIE,330.5,330.5,330.5,330.5,10,528800,0.0,-0.0
137127,2022-08-22,TUPY3,TUPY,26.54,26.61,26.24,26.54,483500,1280144600,0.0,1.3904547162720826
137132,2022-08-22,U1NM34,UNUM GROUP,201.43,201.43,201.43,201.43,80,1611440,0.0,-0.0
137136,2022-08-22,UBSG34,UBS GROUP,81.58,81.58,81.58,81.58,70,571060,0.0,-0.0
137153,2022-08-22,V2MW34,VMWARE INC,50.46,50.46,50.46,50.46,30,156420,0.0,-0.0
137172,2022-08-22,W1IX34,WIX.COM LTD,11.56,11.56,11.56,11.56,400,462400,0.0,-0.0
137180,2022-08-22,WHRL3,WHIRLPOOL,5.05,5.05,5.05,5.05,200,101000,0.0,-0.0
137185,2022-08-22,XRXB34,XEROX CORP,95.4,95.4,95.4,95.4,10,104940,0.0,-0.0
144249,2022-08-23,A1MP34,AMERIPRISE F,355.0,355.0,355.0,355.0,10,355000,0.0,-0.0
144262,2022-08-23,A2RE34,ARES MANAGEM,38.37,38.37,38.37,38.37,300,1162610,0.0,-0.0
144269,2022-08-23,ABCB4,ABC BRASIL,18.96,19.1,18.75,18.96,500600,949405100,0.0,1.832460732984298
144286,2022-08-23,ALUP4,ALUPAR,9.69,9.69,9.63,9.69,4200,4064600,0.0,0.6191950464396134
144291,2022-08-23,AMGN34,AMGEN,44.56,44.56,44.56,44.56,20,94230,0.0,-0.0
144306,2022-08-23,AVLL3,ALPHAVILLE,22.0,22.0,22.0,22.0,300,660000,0.0,-0.0
144312,2022-08-23,B1AX34,BAXTER INTER,150.3,150.3,150.3,150.3,80,1217430,0.0,-0.0
144313,2022-08-23,B1BW34,BATHBODY,46.7,46.7,46.7,46.7,50,233500,0.0,-0.0
144319,2022-08-23,B1SX34,BOSTON SCIEN,209.23,209.23,209.23,209.23,20,481220,0.0,-0.0
144321,2022-08-23,B2UR34,BURLINGTONST,26.7,26.7,26.7,26.7,200,542010,0.0,-0.0
144328,2022-08-23,BAHI3,BAHEMA,9.99,10.0,9.72,9.99,3300,3276400,0.0,2.7999999999999914
144355,2022-08-23,BEWA39,MSCIAUSTRALI,38.1,38.1,38.1,38.1,12010,45777150,0.0,-0.0
144362,2022-08-23,BEWU39,MSCI UK,51.6,51.6,51.6,51.6,10960,56579400,0.0,-0.0
144367,2022-08-23,BGIP3,BANESE,29.66,29.66,29.66,29.66,100,296600,0.0,-0.0
144368,2022-08-23,BGIP4,BANESE,18.83,18.83,18.83,18.83,200,376600,0.0,-0.0
144375,2022-08-23,BIDU34,BAIDU INC,682.04,682.04,682.04,682.04,10,886650,0.0,-0.0
144380,2022-08-23,BIGF39,GLOBAL INFRA,62.28,62.28,62.28,62.28,1300,8096400,0.0,-0.0
144381,2022-08-23,BIJH39,CORE MIDCAP,64.33,64.33,64.33,64.33,2130,13747320,0.0,-0.0
144383,2022-08-23,BILF39,LATIN AMER40,43.33,43.33,43.33,43.33,12120,52541950,0.0,-0.0
144403,2022-08-23,BLUT4,B TECH EQI,0.45,0.46,0.44,0.45,118400,5323800,0.0,4.34782608695653
144406,2022-08-23,BMIN4,MERC INVEST,13.5,13.5,13.5,13.5,300,405000,0.0,-0.0
144413,2022-08-23,BOEF39,BKR SP100,48.3,48.3,48.3,48.3,2000,9660000,0.0,-0.0
144414,2022-08-23,BOEI34,BOEING,816.0,816.0,816.0,816.0,50,4161600,0.0,-0.0
144423,2022-08-23,BQUA39,MSCIUSQUAL F,41.2,41.2,41.2,41.2,84390,347699160,0.0,-0.0
144428,2022-08-23,BRFS3,BRF SA,16.36,16.45,15.91,16.36,7689000,-2147483648,0.0,3.2826747720364646
144435,2022-08-23,BRML3,BR MALLS PAR,8.66,8.73,8.59,8.66,7465600,-2147483648,0.0,1.6036655211912998
144443,2022-08-23,BSLI3,BRB BANCO,19.8,19.8,19.8,19.8,200,396000,0.0,-0.0
144449,2022-08-23,BUSM39,MSCI US MVOL,47.35,47.35,47.35,47.35,3460,16420980,0.0,-0.0
144451,2022-08-23,BVLU39,MSCIUSVALUEF,48.93,48.93,48.93,48.93,1700,8337670,0.0,-0.0
144454,2022-08-23,C1BL34,CHUBB LTD,251.83,251.83,251.83,251.83,10,327370,0.0,-0.0
144455,2022-08-23,C1BS34,PARAMOUNT GL,125.19,125.19,125.19,125.19,50,738620,0.0,-0.0
144459,2022-08-23,C1FI34,CF INDUSTRIE,555.18,555.18,555.18,555.18,20,1110360,0.0,-0.0
144470,2022-08-23,C2OL34,BANCOLOMBIA,38.64,38.64,38.64,38.64,10,38640,0.0,-0.0
144473,2022-08-23,CAMB3,CAMBUCI,5.18,5.19,5.08,5.18,14700,7584400,0.0,2.1194605009633993
144484,2022-08-23,CEDO3,CEDRO,6.18,6.18,6.18,6.18,400,247200,0.0,-0.0
144486,2022-08-23,CGAS5,COMGAS,135.0,136.63,135.0,135.0,1900,25730000,0.0,1.193003000805093
144493,2022-08-23,CLSA3,CLEARSALE,5.15,5.34,5.04,5.15,692200,361665300,0.0,5.617977528089879
144507,2022-08-23,CPLE3,COPEL,6.65,6.7,6.63,6.65,503800,335784400,0.0,1.0447761194029903
144511,2022-08-23,CRDA34,CREDIT ACCEP,295.6,295.6,295.6,295.6,20,591200,0.0,-0.0
144514,2022-08-23,CRIV4,ALFA FINANC,4.82,4.82,4.82,4.82,100,48200,0.0,-0.0
144516,2022-08-23,CRPG6,CRISTAL,30.89,30.89,30.89,30.89,100,308900,0.0,-0.0
144522,2022-08-23,CSRN6,COSERN,25.07,25.07,25.07,25.07,100,250700,0.0,-0.0
144527,2022-08-23,CTSA4,SANTANENSE,0.75,0.76,0.74,0.75,58000,4315700,0.0,2.631578947368418
144528,2022-08-23,CTSH34,COGNIZANT,338.8,338.8,338.8,338.8,10,508200,0.0,-0.0
144550,2022-08-23,DHER34,DANAHER CORP,364.37,364.37,364.37,364.37,10,619420,0.0,-0.0
144574,2022-08-23,EBAY34,EBAY,116.24,116.24,116.24,116.24,10,139480,0.0,-0.0
144577,2022-08-23,EKTR4,ELEKTRO,30.99,30.99,30.99,30.99,1300,4028700,0.0,-0.0
