,date,hashtags,content,user,url
148,2022-10-03 13:58:45+00:00,,"@dimacgarcia Você que se interessa por ciência de dados. Existe algum dataset sobre o qual há a possibilidade de correlação de votos entre os aliados e o Presidente?
Do tipo que contenha o número de votos a cada atualização.
A base Bolsonarista teve uma votação muito expressiva. Não custa ver",https://twitter.com/dilinux1022,https://twitter.com/dilinux1022/status/1576934787318546434
149,2022-10-03 13:52:59+00:00,,Esse detalhamento é muito irado! Santa tecnologia e ciência de dados! https://t.co/uu7i4pn9LG,https://twitter.com/DanielXVeloso,https://twitter.com/DanielXVeloso/status/1576933336014282753
150,2022-10-03 12:43:11+00:00,,"@eduardoafvieira @MWGAlina Eduardo me conhece. Sou de TI.
Apontar a fraude é simples: basta pegar todos os BUs onde deputados e senadores Bolsonaristas venceram, e contar os votos para o Presidentes nas mesmas urnas. 

Trabalho fácil de ciência de dados.",https://twitter.com/JoeSIX2019,https://twitter.com/JoeSIX2019/status/1576915770239438849
151,2022-10-03 12:02:21+00:00,,"Eu amo planilhas, adoro ciência de dados e respeito todo mundo que trabalha com isso.

Mas não estamos nos Estados Unidos. Gráfico de posicionamento ideológico com base em partido não funciona.

Para isso, é preciso analisar outras bases. Discurso, votos, posições.",https://twitter.com/lf_ds,https://twitter.com/lf_ds/status/1576905492475318273
152,2022-10-03 10:50:27+00:00,"['programacaocomR', 'Rstudio', 'datascience', 'cienciadedados', 'machinelearning']","Quer você mesmo fazer a apuração das eleições em tempo real? 

Pois bem! Veja esse vídeo SUPER rápido onde eu mostro como eu fiz a apuração da eleição presidencial 2022. 
 #programacaocomR #Rstudio #datascience #cienciadedados #machinelearning 

https://t.co/dNDQccMZ5U",https://twitter.com/ViviArPaz,https://twitter.com/ViviArPaz/status/1576887397937451008
153,2022-10-03 10:50:24+00:00,"['Administraçãopública', 'Administração', 'gestao', 'gestãopública', 'afo', 'siafi']","Importância da Ciência de dados na Administração Pública.
#Administraçãopública
#Administração 
#gestao 
#gestãopública
#afo 
#siafi https://t.co/Uc7uz8rYlG",https://twitter.com/camaraajcv,https://twitter.com/camaraajcv/status/1576887385379381248
154,2022-10-03 10:26:50+00:00,"['estatistica', 'eleicoes2022', 'sondagens', 'cienciadedados', 'datascience']","Você já se indagou da discrepância dos resultados da sondagem para presidente e do resultado? Antes de culpar a estatística....

#estatistica #eleicoes2022 #sondagens #cienciadedados #datascience 

https://t.co/E1X438IYEM",https://twitter.com/JorgeGPires,https://twitter.com/JorgeGPires/status/1576881455791153153
155,2022-10-03 03:40:36+00:00,,"@alexandregarcia Tinha que somar os votos desses candidatos e ver qual a diferença. Pq a lógica diz que não tem lógica. 

@cienciadedados @CarambolaTech e todos outros... resolvam esse enigma  kkkkk 

O Brasil não é para amadores, e sim para armadores.",https://twitter.com/MeEncontrouNeh,https://twitter.com/MeEncontrouNeh/status/1576779220759777280
156,2022-10-03 03:22:40+00:00,,@fuckmegaga @dbelemlopes Eu não preciso de aula de estatística. Não é meu trabalho fazer análise de dados. Quem deveria fazer e com maestria errou feio. E minha crítica é p o bem desses institutos e da ciência de dados q agora serão devorados pelo bolsonarismo.,https://twitter.com/pablogomesfde,https://twitter.com/pablogomesfde/status/1576774708866867200
157,2022-10-03 02:58:11+00:00,,"@_mariagigi Eu diria que é melhor continuar na física (como física vc pode trabalhar com ciência de dados e outras coisas na indústria que dão um dinheiro bom, inclusive com economistas). É só vc ficar mais aberta a trabalhar fora da academia. Engenharia tá com perspectiva de emprego pior",https://twitter.com/8stringtheorist,https://twitter.com/8stringtheorist/status/1576768549162713088
158,2022-10-03 02:49:51+00:00,,@vinicius_wu Eu estou com este mesmo pensamento. Estava considerando a ciência de dados eleitorais. Impressionante!,https://twitter.com/ViniciusZaca,https://twitter.com/ViniciusZaca/status/1576766449397698560
159,2022-10-03 02:43:33+00:00,,"(+) Não existe ciência de dados descolada de pesquisa de base em ciências sociais. Ciências sociais servem pra gente entender como raios as relações sociais, de trabalho, familiares, econômicas, morais etc. estão mudando. Sem isso ñ temos informações pra ajustar cálculo nenhum(+)",https://twitter.com/MariliaMoscou,https://twitter.com/MariliaMoscou/status/1576764867020615680
160,2022-10-03 02:43:28+00:00,,"@temqacabaomundo Ai mds ja vi quem vai me socorrer bem nessa materia q vou ter agora, ciencia de dados",https://twitter.com/ior_gut,https://twitter.com/ior_gut/status/1576764843138240512
161,2022-10-03 01:36:51+00:00,,"@pedro_salis Irreal até olhar matemática estatística e ciência de dados, não gere uma opinião fato sem conter toda a base precisa",https://twitter.com/Gotikozzy,https://twitter.com/Gotikozzy/status/1576748078245171200
162,2022-10-03 01:35:48+00:00,,"@Edgaard5 Ciência de dados mano a galera tá emocional, falei de dados o erro foi só de 5 pontos para Bolsonaro considerando os 2 a+ e 2 a - é altamente acertivo, pesquisa não é certeza é probabilidade, enfim em um DLSS chegar a 90% de acertividade são uns 20fps entende o conceito?",https://twitter.com/Gotikozzy,https://twitter.com/Gotikozzy/status/1576747817791803393
163,2022-10-03 01:30:29+00:00,,"@PastorCabral É impressionante como errar na “ciência de dados” não traz nenhuma consequência!
Parece aposta de mesa de bar.",https://twitter.com/agstmarques,https://twitter.com/agstmarques/status/1576746476084301825
164,2022-10-03 00:44:31+00:00,,@FJCalheiros Probabilidade e disso que é feito a ciência de dados,https://twitter.com/Gotikozzy,https://twitter.com/Gotikozzy/status/1576734909452144640
165,2022-10-02 23:35:04+00:00,,O que eu disse a respeito de trabalhos na área de ciência de dados sobre os erros nas pesquisas? Já está todo mundo questionando...,https://twitter.com/Anaclaudia_mat,https://twitter.com/Anaclaudia_mat/status/1576717432919855106
166,2022-10-02 23:18:18+00:00,,@thatguyfromtt_ Eu estudo ciencia de dados 🥰,https://twitter.com/Dr34mD0ll,https://twitter.com/Dr34mD0ll/status/1576713213714255872
167,2022-10-02 23:10:45+00:00,,e se preparem pra ver bolsonarista duvidar ainda mais abertamente de pesquisa e de ciência de dados depois desse resultado tão próximo e chocante,https://twitter.com/wrecksmyplans,https://twitter.com/wrecksmyplans/status/1576711312683331591
168,2022-10-02 23:10:08+00:00,,"@DaniloGentili No meu voluntariado, no quiz de estatística que faço, sempre questiono a gurizada o momento de parar a pesquisa pra ciência de dados. Sempre tem um que seleciona a opção “quando prova aquilo que quero comprovar” 😂",https://twitter.com/cristianekw,https://twitter.com/cristianekw/status/1576711156420386816
169,2022-10-02 23:00:10+00:00,,eu largo a ciência de dados vei eu largo pesquisa estatística vcs não me tentem não,https://twitter.com/sunflovverss,https://twitter.com/sunflovverss/status/1576708650638270465
